77,41439,"Saw 3D: The Final Chapter","2010-10-28 00:00:00","/2ZeuMLh2ywS6uz7L4iNXerHdsrW.jpg","Insane, intense cruelty is the calling card of the Jigsaw killer, whose twisted spirit and terrifying human traps -- recalled in flashbacks following his death in Saw III -- inspire another installment of the hugely successful gore franchise. Led by fellow survivor Bobby Dagen, Jigsaw's past victims band together to support each other."
78,277,"Underworld","2003-09-19 00:00:00","/rdkxl5iXdpVU188cL1LLG3sy6z4.jpg","Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war."
79,52520,"Underworld: Awakening","2012-01-20 00:00:00","/76GXWKs2IDi0ZERKLT57wkToV0A.jpg","After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all."
80,834,"Underworld: Evolution","2006-01-20 00:00:00","/fogihlu39MuYgL6pKObI4SQWPOY.jpg","As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines."
81,12437,"Underworld: Rise of the Lycans","2009-01-23 00:00:00","/mwptpfDITIcdFqyH71xpLhL7Lwk.jpg","A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence."
82,10351,"Wishmaster","1997-09-19 00:00:00","/m660ZVLJhJm22J86THZU3Am6dGC.jpg","The Djinn having been released from his ancient prison seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth."
83,12594,"Wishmaster 2: Evil Never Dies","1999-03-12 00:00:00","/ocLfJ46clAkLBACbsuP9jQfifJ0.jpg","During a failed art heist, the Djinn is once again liberated. This time, to complete the 1001 wishes that he needs before the final 3, he lets himself go to prison, where he starts his evil reign twisting the hopes of the prisoners. Meanwhile, the woman who set him free accidentally, Morgana, tries to find a way to stop him, aided by a young priest."
84,28635,"Wishmaster 3: Beyond the Gates of Hell","2001-10-23 00:00:00","/fwiZZawZP4JFsXTVcPZhIhXHDZt.jpg","The evil Djinn is back at again, this time wreaking havoc on the students of Illinois' Baxter University. His victim is a beautiful, innocent and studious teenage girl named Diana Collins who accidentally opened up the Djinn's tomb and released him."
85,38157,"Wishmaster 4: The Prophecy Fulfilled","2002-10-22 00:00:00","/8hbHJGkTWnhMrHncAADWMxCeh09.jpg","The unspeakable evil of the soul-devouring djinn rises again in this fourth electrifying installment of the unstoppable Wishmaster horror legacy! But now, as a host of new victims see their most nightmarish wishes come true, the world faces the ultimate demonic terror: an onslaught of multiple djinns hell-bent on destroying everything in their path!"
86,9902,"Wrong Turn","2003-05-18 00:00:00","/kyn0ZC8tvLWuKN85mhlG1lwB1WQ.jpg","Six people find themselves trapped in the woods of West Virginia, hunted down by ""cannibalistic mountain men grossly disfigured through generations of in-breeding."
87,13186,"Wrong Turn 2: Dead End","2007-10-08 00:00:00","/ftmiyfrTrqTi5Qod62nGRP9BGPn.jpg","Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!"
88,23823,"Wrong Turn 3: Left for Dead","2009-01-01 00:00:00","/9J4Me7ZxiTqtF7KyFWp15j0PKqh.jpg","A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals."
89,71672,"Wrong Turn 4","2011-10-17 00:00:00","/ogAYr3SdD5j2bFRX5briSOhe0Rw.jpg","Follows a group of friends that decide to go snowmobiling during their winter break. They make a ""wrong turn"", getting lost in a storm."
90,924,"Dawn of the Dead","2004-03-10 00:00:00","/yfqsgzW6AQYmBjIEIq0y9EB1Rgl.jpg","A group of surviving people take refuge in a shopping center after the world has been over taken over by aggressive, flesh-eating zombies. A remake of the 1978 zombie film of the same name."
91,10854,"Wicked Little Things","2006-01-01 00:00:00","/xpe6rYVnvE9LMrfPtrsUiwstURk.jpg","Karen, Sarah, and Emma Tunney are all moving to a small town in Pennsylvania where, unknown to them, in 1913, a horrid mine accident trapped dozens of children alive, underground. But there's a problem. They're still alive."
92,923,"Dawn of the Dead","1978-09-02 00:00:00","/oJSE6vHE7Xt0wlAuUH88uVNBqSI.jpg","Four people take up residence in a deserted shopping mall while trying to stay alive amid the armies of the dead and a vicious gang of militant bikers."
93,8408,"Day of the Dead","1985-07-19 00:00:00","/uxkZhmQTYYZZ0Vt1us7jv516qCs.jpg","The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker."
94,7219,"Zombi 2","1979-08-25 00:00:00","/wP6FyRrK5PNsyEwDFrrG8Pi9G8n.jpg","Zombi 2 (also known as Zombie, Island of the Living Dead, Zombie Island, Zombie Flesh-Eaters and Woodoo) is a 1979 zombie horror film directed by Lucio Fulci. It is perhaps the best-known of Fulci's films and made him a horror icon. Though the title suggests this is a sequel to Zombi (the Italian title of George A. Romero's Dawn of the Dead), the films are unrelated. When the film was released in 1979 it was scorned for its extremely bloody content, notably by the UK's Conservative government."
95,550,"Fight Club","1999-10-15 00:00:00","/2lECpi35Hnbpa4y46JX0aY3AWTy.jpg","A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion."
